address,neighbourhood,district,sqft_surface,bedrooms,bathrooms,new_construction,latitude,longitude,price
La Seu,La Seu ,Ciutat Vella,127.0,3,2,None,39.4770971,-0.3753143,309000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,134.0,3,2,None,39.4701823,-0.3755728,275000.0
La Seu,La Seu ,Ciutat Vella,76.0,2,1,None,39.4770971,-0.3753143,230000.0
Russafa,Russafa ,L'Eixample,101.0,3,2,None,39.4615201,-0.3725595,285000.0
El Mercat,El Mercat ,Ciutat Vella,200.0,3,1,None,39.4738165,-0.3778455,450000.0
Nou Moles,Nou Moles ,L'Olivereta,135.0,4,2,None,39.4706037,-0.4023486,215000.0
La Seu,La Seu ,Ciutat Vella,158.0,4,2,None,39.4770971,-0.3753143,460000.0
Camí de Vera,Camí de Vera ,Benimaclet,109.0,4,2,None,39.4874111,-0.3534157,280000.0
El Pla del Remei,El Pla del Remei ,L'Eixample,111.0,3,2,None,39.4680141,-0.3705643,348000.0
Gran Via,Gran Via ,L'Eixample,162.0,4,2,None,39.4650722,-0.3659044,500000.0
El Carme,El Carme ,Ciutat Vella,60.0,1,1,None,39.47822120000001,-0.3810013,220000.0
El Carme,El Carme ,Ciutat Vella,150.0,4,2,None,39.47822120000001,-0.3810013,215000.0
Aiora,Aiora ,Camins al Grau,88.0,3,1,None,39.46649015,-0.33926273895348946,230000.0
Arrancapins,Arrancapins ,Extramurs,117.0,3,2,None,39.466506700000004,-0.3855,267000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,195.0,4,2,None,39.4701823,-0.3755728,470000.0
El Botànic,El Botànic ,Extramurs,94.0,3,1,None,39.4737042,-0.38538340000000004,245000.0
Arrancapins,Arrancapins ,Extramurs,115.0,3,2,None,39.466506700000004,-0.3855,250000.0
La Seu,La Seu ,Ciutat Vella,112.0,3,2,None,39.4770971,-0.3753143,330000.0
El Mercat,El Mercat ,Ciutat Vella,100.0,2,2,None,39.4738165,-0.3778455,450000.0
El Grau,El Grau ,Poblats Marítims,123.0,3,2,None,39.46046810000001,-0.3375307,325000.0
L'Illa Perduda,L'Illa Perduda ,Algirós,145.0,5,2,None,39.469624200000005,-0.3407668,320000.0
Jaume Roig,Jaume Roig ,El Pla del Real,241.0,5,2,None,39.481289000000004,-0.36397809999999997,482000.0
El Carme,El Carme ,Ciutat Vella,185.0,5,2,None,39.47822120000001,-0.3810013,310000.0
El Forn d'Alcedo,El Forn d'Alcedo ,Pobles del Sud,178.0,3,2,None,39.4319555,-0.3757096947891312,210000.0
La Petxina,La Petxina ,Extramurs,212.0,6,2,None,39.47328710000001,-0.39159829999999995,280000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,107.0,3,2,None,39.4701544,-0.3323547,270000.0
El Mercat,El Mercat ,Ciutat Vella,116.0,4,2,None,39.4738165,-0.3778455,275000.0
El Botànic,El Botànic ,Extramurs,99.0,3,1,None,39.4737042,-0.38538340000000004,250000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,123.0,4,2,None,39.4701823,-0.3755728,290000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,187.0,4,2,None,39.4701823,-0.3755728,400000.0
Arrancapins,Arrancapins ,Extramurs,118.0,3,1,None,39.466506700000004,-0.3855,295000.0
Aiora,Aiora ,Camins al Grau,117.0,3,1,None,39.46649015,-0.33926273895348946,280000.0
El Carme,El Carme ,Ciutat Vella,134.0,5,3,None,39.47822120000001,-0.3810013,310000.0
La Seu,La Seu ,Ciutat Vella,91.0,1,2,None,39.4770971,-0.3753143,270000.0
Russafa,Russafa ,L'Eixample,125.0,3,2,None,39.4615201,-0.3725595,425000.0
La Seu,La Seu ,Ciutat Vella,105.0,2,1,None,39.4770971,-0.3753143,420000.0
Ciutat Universitària,Ciutat Universitària ,El Pla del Real,50.0,1,1,None,39.477985,-0.3601115,235000.0
La Roqueta,La Roqueta ,Extramurs,200.0,5,2,None,39.466956599999996,-0.38027209999999995,475000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,155.0,3,2,None,39.4701823,-0.3755728,395000.0
Arrancapins,Arrancapins ,Extramurs,150.0,4,2,None,39.466506700000004,-0.3855,320000.0
Arrancapins,Arrancapins ,Extramurs,136.0,4,2,None,39.466506700000004,-0.3855,260000.0
Russafa,Russafa ,L'Eixample,93.0,3,2,None,39.4615201,-0.3725595,275000.0
La Seu,La Seu ,Ciutat Vella,160.0,3,2,None,39.4770971,-0.3753143,395000.0
Arrancapins,Arrancapins ,Extramurs,274.0,6,4,None,39.466506700000004,-0.3855,464000.0
El Botànic,El Botànic ,Extramurs,100.0,3,2,None,39.4737042,-0.38538340000000004,250000.0
La Seu,La Seu ,Ciutat Vella,174.0,4,2,None,39.4770971,-0.3753143,480000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,189.0,4,2,None,39.4701823,-0.3755728,450000.0
La Roqueta,La Roqueta ,Extramurs,190.0,5,3,None,39.466956599999996,-0.38027209999999995,400000.0
Gran Via,Gran Via ,L'Eixample,155.0,5,2,None,39.4650722,-0.3659044,395000.0
Gran Via,Gran Via ,L'Eixample,263.0,5,3,None,39.4650722,-0.3659044,499000.0
El Botànic,El Botànic ,Extramurs,100.0,3,2,None,39.4737042,-0.38538340000000004,250000.0
La Seu,La Seu ,Ciutat Vella,100.0,2,2,None,39.4770971,-0.3753143,390000.0
Russafa,Russafa ,L'Eixample,96.0,3,2,None,39.4615201,-0.3725595,285000.0
Sant Llorenç,Sant Llorenç ,Rascanya,123.0,4,3,None,39.4927325,-0.3638872,225000.0
Arrancapins,Arrancapins ,Extramurs,138.0,4,2,None,39.466506700000004,-0.3855,299000.0
Gran Via,Gran Via ,L'Eixample,183.0,5,2,None,39.4650722,-0.3659044,518000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,145.0,2,2,None,39.4701823,-0.3755728,525000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,191.0,4,2,None,39.4701823,-0.3755728,470000.0
Sant Pau,Sant Pau ,Campanar,112.0,2,2,None,39.4877123,-0.4051598,310000.0
Russafa,Russafa ,L'Eixample,144.0,4,2,None,39.4615201,-0.3725595,279000.0
Sant Llorenç,Sant Llorenç ,Rascanya,4.0,4,4,None,39.4927325,-0.3638872,470000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,172.0,5,2,None,39.4701544,-0.3323547,365000.0
Gran Via,Gran Via ,L'Eixample,70.0,1,2,None,39.4650722,-0.3659044,225000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,152.0,5,2,None,39.4701823,-0.3755728,490000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,98.0,2,1,None,39.4701544,-0.3323547,239000.0
Ciutat Universitària,Ciutat Universitària ,El Pla del Real,149.0,3,2,None,39.477985,-0.3601115,360000.0
El Botànic,El Botànic ,Extramurs,100.0,3,2,None,39.4737042,-0.38538340000000004,230000.0
La Seu,La Seu ,Ciutat Vella,116.0,2,1,None,39.4770971,-0.3753143,420000.0
Mestalla,Mestalla ,El Pla del Real,212.0,5,3,None,39.47456705,-0.3581990870182501,495232.0
Jaume Roig,Jaume Roig ,El Pla del Real,241.0,5,2,None,39.481289000000004,-0.36397809999999997,482000.0
Arrancapins,Arrancapins ,Extramurs,143.0,4,2,None,39.466506700000004,-0.3855,350000.0
Torrefiel,Torrefiel ,Rascanya,225.0,5,3,None,39.4946478,-0.376130279007177,320000.0
L'Illa Perduda,L'Illa Perduda ,Algirós,145.0,5,2,None,39.469624200000005,-0.3407668,320000.0
La Petxina,La Petxina ,Extramurs,192.0,6,3,None,39.47328710000001,-0.39159829999999995,280000.0
Arrancapins,Arrancapins ,Extramurs,150.0,4,2,None,39.466506700000004,-0.3855,335000.0
El Botànic,El Botànic ,Extramurs,91.0,3,2,None,39.4737042,-0.38538340000000004,250000.0
Russafa,Russafa ,L'Eixample,190.0,3,2,None,39.4615201,-0.3725595,450000.0
Gran Via,Gran Via ,L'Eixample,196.0,5,2,None,39.4650722,-0.3659044,500000.0
Gran Via,Gran Via ,L'Eixample,158.0,3,2,None,39.4650722,-0.3659044,525000.0
Gran Via,Gran Via ,L'Eixample,156.0,4,2,None,39.4650722,-0.3659044,490000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,187.0,3,3,None,39.4701544,-0.3323547,325000.0
La Seu,La Seu ,Ciutat Vella,125.0,2,2,None,39.4770971,-0.3753143,335000.0
La Seu,La Seu ,Ciutat Vella,130.0,1,2,None,39.4770971,-0.3753143,380000.0
Russafa,Russafa ,L'Eixample,116.0,4,2,None,39.4615201,-0.3725595,250000.0
Arrancapins,Arrancapins ,Extramurs,169.0,4,2,None,39.466506700000004,-0.3855,425000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,135.0,3,2,None,39.4701823,-0.3755728,360000.0
Mestalla,Mestalla ,El Pla del Real,117.0,3,2,None,39.47456705,-0.3581990870182501,350000.0
Russafa,Russafa ,L'Eixample,157.0,1,1,None,39.4615201,-0.3725595,400000.0
La Roqueta,La Roqueta ,Extramurs,67.0,2,1,None,39.466956599999996,-0.38027209999999995,270000.0
Ciutat Jardí,Ciutat Jardí ,Algirós,154.0,4,2,None,39.471243900000005,-0.3460483,295000.0
Arrancapins,Arrancapins ,Extramurs,204.0,5,2,None,39.466506700000004,-0.3855,450000.0
El Pla del Remei,El Pla del Remei ,L'Eixample,75.0,2,2,None,39.4680141,-0.3705643,350000.0
Mestalla,Mestalla ,El Pla del Real,82.0,3,1,None,39.47456705,-0.3581990870182501,290000.0
Gran Via,Gran Via ,L'Eixample,98.0,2,1,None,39.4650722,-0.3659044,310000.0
Russafa,Russafa ,L'Eixample,157.0,3,2,None,39.4615201,-0.3725595,295000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,60.0,2,1,None,39.4701823,-0.3755728,260000.0
Russafa,Russafa ,L'Eixample,130.0,2,2,None,39.4615201,-0.3725595,365000.0
Gran Via,Gran Via ,L'Eixample,120.0,5,2,None,39.4650722,-0.3659044,325000.0
Ciutat Jardí,Ciutat Jardí ,Algirós,115.0,3,2,None,39.471243900000005,-0.3460483,240000.0
Arrancapins,Arrancapins ,Extramurs,88.0,2,1,None,39.466506700000004,-0.3855,210000.0
Arrancapins,Arrancapins ,Extramurs,164.0,4,2,None,39.466506700000004,-0.3855,350000.0
Arrancapins,Arrancapins ,Extramurs,204.0,5,2,None,39.466506700000004,-0.3855,430000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,192.0,3,2,None,39.4701823,-0.3755728,350000.0
Gran Via,Gran Via ,L'Eixample,136.0,4,2,None,39.4650722,-0.3659044,395000.0
Russafa,Russafa ,L'Eixample,99.0,3,2,None,39.4615201,-0.3725595,239999.00000000003
Ciutat Universitària,Ciutat Universitària ,El Pla del Real,120.0,3,2,None,39.477985,-0.3601115,310000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,169.0,3,2,None,39.4701823,-0.3755728,230000.0
Russafa,Russafa ,L'Eixample,114.0,3,2,None,39.4615201,-0.3725595,295000.0
Russafa,Russafa ,L'Eixample,157.0,5,2,None,39.4615201,-0.3725595,330000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,210.0,5,3,None,39.4701823,-0.3755728,500000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,160.0,3,3,None,39.4701544,-0.3323547,325000.0
Russafa,Russafa ,L'Eixample,80.0,3,1,None,39.4615201,-0.3725595,219000.0
La Seu,La Seu ,Ciutat Vella,76.0,2,1,None,39.4770971,-0.3753143,230000.0
Gran Via,Gran Via ,L'Eixample,149.0,4,2,None,39.4650722,-0.3659044,465000.0
Russafa,Russafa ,L'Eixample,150.0,4,2,None,39.4615201,-0.3725595,220000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,140.0,5,2,None,39.4701544,-0.3323547,245000.0
El Botànic,El Botànic ,Extramurs,100.0,3,2,None,39.4737042,-0.38538340000000004,249500.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,160.0,2,1,None,39.4701544,-0.3323547,215000.0
La Seu,La Seu ,Ciutat Vella,40.0,1,1,None,39.4770971,-0.3753143,230000.0
Gran Via,Gran Via ,L'Eixample,196.0,5,2,None,39.4650722,-0.3659044,500000.0
La Xerea,La Xerea ,Ciutat Vella,94.0,2,1,None,39.4746544,-0.37217940000000005,349000.0
Mestalla,Mestalla ,El Pla del Real,110.0,2,2,None,39.47456705,-0.3581990870182501,220000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,110.0,3,3,None,39.4701544,-0.3323547,225000.0
Gran Via,Gran Via ,L'Eixample,130.0,4,2,None,39.4650722,-0.3659044,445000.0
El Pilar,El Pilar ,Ciutat Vella,108.0,4,2,None,39.4739726,-0.382343,250000.0
La Seu,La Seu ,Ciutat Vella,125.0,2,2,None,39.4770971,-0.3753143,335000.0
Albors,Albors ,Camins al Grau,105.0,3,2,None,39.463404,-0.34741279999999997,210000.0
El Botànic,El Botànic ,Extramurs,156.0,3,2,None,39.4737042,-0.38538340000000004,360000.0
La Seu,La Seu ,Ciutat Vella,212.0,5,2,None,39.4770971,-0.3753143,425000.0
Gran Via,Gran Via ,L'Eixample,148.0,5,3,None,39.4650722,-0.3659044,360000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,67.0,1,1,None,39.4701823,-0.3755728,224000.0
Russafa,Russafa ,L'Eixample,71.0,2,2,None,39.4615201,-0.3725595,265000.0
La Malva,La Malva-rosa ,Poblats Marítims,118.0,2,2,None,39.4802716,-0.32848190000000005,270000.0
La Seu,La Seu ,Ciutat Vella,63.0,1,1,None,39.4770971,-0.3753143,285000.0
La Punta,La Punta ,Quatre Carreres,143.0,2,2,None,39.4438804,-0.34475859999999997,210000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,187.0,4,2,None,39.4701823,-0.3755728,390000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,130.0,3,2,None,39.4701823,-0.3755728,360000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,95.0,3,2,None,39.4701544,-0.3323547,240000.0
La Petxina,La Petxina ,Extramurs,148.0,5,2,None,39.47328710000001,-0.39159829999999995,275000.0
El Pla del Remei,El Pla del Remei ,L'Eixample,130.0,5,2,None,39.4680141,-0.3705643,320000.0
El Pla del Remei,El Pla del Remei ,L'Eixample,132.0,4,2,None,39.4680141,-0.3705643,375000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,312.0,6,3,None,39.4701823,-0.3755728,500000.0
La Punta,La Punta ,Quatre Carreres,250.0,4,2,None,39.4438804,-0.34475859999999997,300000.0
El Carme,El Carme ,Ciutat Vella,178.0,6,3,None,39.47822120000001,-0.3810013,460000.0
Russafa,Russafa ,L'Eixample,132.0,3,2,None,39.4615201,-0.3725595,280000.0
Ciutat Universitària,Ciutat Universitària ,El Pla del Real,97.0,4,2,None,39.477985,-0.3601115,320000.0
Ciutat Universitària,Ciutat Universitària ,El Pla del Real,120.0,3,2,None,39.477985,-0.3601115,290000.0
El Botànic,El Botànic ,Extramurs,118.0,3,2,None,39.4737042,-0.38538340000000004,263000.0
Russafa,Russafa ,L'Eixample,110.0,3,2,None,39.4615201,-0.3725595,270000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,112.0,3,2,None,39.4701544,-0.3323547,245000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,124.0,3,2,None,39.4701823,-0.3755728,360000.0
Arrancapins,Arrancapins ,Extramurs,134.0,3,2,None,39.466506700000004,-0.3855,226000.0
Russafa,Russafa ,L'Eixample,103.0,3,2,None,39.4615201,-0.3725595,239000.0
La Petxina,La Petxina ,Extramurs,212.0,6,2,None,39.47328710000001,-0.39159829999999995,299000.0
Tormos,Tormos ,La Saïdia,162.0,3,2,None,39.4903474,-0.3779152,247000.0
Arrancapins,Arrancapins ,Extramurs,204.0,5,2,None,39.466506700000004,-0.3855,450000.0
El Calvari,El Calvari ,Campanar,360.0,5,4,None,39.487336299999996,-0.389406,450000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,192.0,5,2,None,39.4701823,-0.3755728,503000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,110.0,2,2,None,39.4701823,-0.3755728,235000.0
Arrancapins,Arrancapins ,Extramurs,136.0,4,2,None,39.466506700000004,-0.3855,260000.0
La Seu,La Seu ,Ciutat Vella,120.0,2,2,None,39.4770971,-0.3753143,335000.0
Nou Moles,Nou Moles ,L'Olivereta,158.0,3,2,None,39.4706037,-0.4023486,320000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,85.0,2,1,None,39.4701823,-0.3755728,325000.0
Marxalenes,Marxalenes ,La Saïdia,110.0,2,1,None,39.487948100000004,-0.3838063,260000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,191.0,4,2,None,39.4701823,-0.3755728,470000.0
La Xerea,La Xerea ,Ciutat Vella,137.0,4,2,None,39.4746544,-0.37217940000000005,350000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,110.0,3,2,None,39.4701823,-0.3755728,300000.0
Albors,Albors ,Camins al Grau,135.0,3,4,None,39.463404,-0.34741279999999997,440000.0
El Botànic,El Botànic ,Extramurs,125.0,4,2,None,39.4737042,-0.38538340000000004,265000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,106.0,2,2,None,39.4701823,-0.3755728,350000.0
El Botànic,El Botànic ,Extramurs,151.0,3,2,None,39.4737042,-0.38538340000000004,310000.0
Ciutat Fallera,Ciutat Fallera ,Benicalap,343.0,4,1,None,39.5002224,-0.39209629999999995,350000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,115.0,3,2,None,39.4701823,-0.3755728,470000.0
Russafa,Russafa ,L'Eixample,75.0,2,1,None,39.4615201,-0.3725595,223000.0
Nou Moles,Nou Moles ,L'Olivereta,135.0,4,2,None,39.4706037,-0.4023486,215000.0
Arrancapins,Arrancapins ,Extramurs,150.0,4,2,None,39.466506700000004,-0.3855,335000.0
El Perellonet,El Perellonet ,Pobles del Sud,150.0,4,3,None,39.307241,-0.2964027,275000.0
El Perellonet,El Perellonet ,Pobles del Sud,100.0,4,2,None,39.307241,-0.2964027,268000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,150.0,4,4,None,39.4701544,-0.3323547,350000.0
El Grau,El Grau ,Poblats Marítims,125.0,3,2,None,39.46046810000001,-0.3375307,248950.0
El Botànic,El Botànic ,Extramurs,134.0,2,2,None,39.4737042,-0.38538340000000004,310000.0
La Roqueta,La Roqueta ,Extramurs,147.0,5,5,None,39.466956599999996,-0.38027209999999995,290000.0
El Saler,El Saler ,Pobles del Sud,100.0,3,1,None,39.383192799999996,-0.332889,210000.0
La Seu,La Seu ,Ciutat Vella,130.0,4,2,None,39.4770971,-0.3753143,240000.0
El Pla del Remei,El Pla del Remei ,L'Eixample,122.0,5,2,None,39.4680141,-0.3705643,385000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,111.0,5,2,None,39.4701544,-0.3323547,245000.0
La Petxina,La Petxina ,Extramurs,4.0,2,2,None,39.47328710000001,-0.39159829999999995,250000.0
El Mercat,El Mercat ,Ciutat Vella,148.0,5,2,None,39.4738165,-0.3778455,350000.0
Safranar,Safranar ,Patraix,128.0,3,1,None,39.45766810000001,-0.3993935,285000.0
Arrancapins,Arrancapins ,Extramurs,3.0,2,2,None,39.466506700000004,-0.3855,220000.0
En Corts,En Corts ,Quatre Carreres,117.0,3,2,None,39.4569071,-0.3684821,248000.0
Arrancapins,Arrancapins ,Extramurs,150.0,3,2,None,39.466506700000004,-0.3855,300000.0
Beteró,Beteró ,Poblats Marítims,97.0,3,2,None,39.47257929999999,-0.3349228,223000.0
Arrancapins,Arrancapins ,Extramurs,132.0,4,2,None,39.466506700000004,-0.3855,260000.0
El Grau,El Grau ,Poblats Marítims,98.0,3,2,Obra nueva,39.46046810000001,-0.3375307,299000.0
Gran Via,Gran Via ,L'Eixample,90.0,3,2,None,39.4650722,-0.3659044,300000.0
El Perellonet,El Perellonet ,Pobles del Sud,180.0,4,3,None,39.307241,-0.2964027,295000.0
Mestalla,Mestalla ,El Pla del Real,110.0,2,2,None,39.47456705,-0.3581990870182501,240000.0
Russafa,Russafa ,L'Eixample,67.0,2,1,None,39.4615201,-0.3725595,235000.0
Sant Llorenç,Sant Llorenç ,Rascanya,698.0,5,3,None,39.4927325,-0.3638872,480000.0
Russafa,Russafa ,L'Eixample,146.0,4,2,None,39.4615201,-0.3725595,240000.0
Malilla,Malilla ,Quatre Carreres,155.0,4,2,None,39.4491066,-0.3755987,240000.0
Aiora,Aiora ,Camins al Grau,122.0,4,2,None,39.46649015,-0.33926273895348946,210000.0
La Malva,La Malva-rosa ,Poblats Marítims,109.0,3,2,None,39.4802716,-0.32848190000000005,329000.0
Malilla,Malilla ,Quatre Carreres,150.0,4,4,None,39.4491066,-0.3755987,399000.0
El Palmar,El Palmar ,Pobles del Sud,3.0,4,4,None,39.311598100000005,-0.31768090000000004,299000.0
La Petxina,La Petxina ,Extramurs,115.0,3,2,None,39.47328710000001,-0.39159829999999995,268000.0
El Grau,El Grau ,Poblats Marítims,71.0,2,1,Obra nueva,39.46046810000001,-0.3375307,235000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,153.0,3,2,None,39.4701823,-0.3755728,330000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,192.0,4,3,None,39.4701823,-0.3755728,450000.0
Aiora,Aiora ,Camins al Grau,97.0,3,2,None,39.46649015,-0.33926273895348946,275000.0
Sant Llorenç,Sant Llorenç ,Rascanya,114.0,3,2,None,39.4927325,-0.3638872,235000.0
El Forn d'Alcedo,El Forn d'Alcedo ,Pobles del Sud,209.0,4,3,None,39.4319555,-0.3757096947891312,230000.0
Arrancapins,Arrancapins ,Extramurs,100.0,3,2,None,39.466506700000004,-0.3855,214900.0
Soternes,Soternes ,L'Olivereta,128.0,3,4,None,39.4709204,-0.41034129999999996,215000.0
El Grau,El Grau ,Poblats Marítims,103.0,3,2,Obra nueva,39.46046810000001,-0.3375307,228000.0
El Pilar,El Pilar ,Ciutat Vella,113.0,3,2,None,39.4739726,-0.382343,279900.0
Gran Via,Gran Via ,L'Eixample,66.0,2,1,None,39.4650722,-0.3659044,280000.0
Russafa,Russafa ,L'Eixample,125.0,3,2,None,39.4615201,-0.3725595,285000.0
Fonteta de Sant Lluís,Fonteta de Sant Lluís ,Quatre Carreres,236.0,4,3,Obra nueva,39.454653799999996,-0.37151890000000004,415000.0
Mestalla,Mestalla ,El Pla del Real,144.0,4,2,None,39.47456705,-0.3581990870182501,400000.0
El Pilar,El Pilar ,Ciutat Vella,122.0,3,2,None,39.4739726,-0.382343,279900.0
Mestalla,Mestalla ,El Pla del Real,75.0,2,2,None,39.47456705,-0.3581990870182501,299000.0
Russafa,Russafa ,L'Eixample,165.0,4,2,None,39.4615201,-0.3725595,255000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,90.0,3,2,None,39.4701823,-0.3755728,267000.0
Russafa,Russafa ,L'Eixample,106.0,3,2,None,39.4615201,-0.3725595,235000.0
Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,130.0,3,2,None,39.4701544,-0.3323547,300000.0
Malilla,Malilla ,Quatre Carreres,106.0,3,2,None,39.4491066,-0.3755987,217000.0
Ciutat Jardí,Ciutat Jardí ,Algirós,188.0,4,3,None,39.471243900000005,-0.3460483,330000.0
El Pilar,El Pilar ,Ciutat Vella,113.0,3,2,None,39.4739726,-0.382343,279900.0
Sant Francesc,Sant Francesc ,Ciutat Vella,90.0,3,2,None,39.4701823,-0.3755728,240000.0
Russafa,Russafa ,L'Eixample,149.0,3,2,None,39.4615201,-0.3725595,250000.0
Sant Pau,Sant Pau ,Campanar,106.0,3,2,None,39.4877123,-0.4051598,290000.0
Russafa,Russafa ,L'Eixample,92.0,2,2,None,39.4615201,-0.3725595,340000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,91.0,2,1,None,39.4701823,-0.3755728,255000.0
Montolivet,Montolivet ,Quatre Carreres,84.0,3,1,None,39.459287700000004,-0.36202140000000005,290000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,194.0,5,2,None,39.4701823,-0.3755728,475000.0
La Creu del Grau,La Creu del Grau ,Camins al Grau,107.0,3,3,None,39.46031355,-0.34172347035523554,300000.0
Tormos,Tormos ,La Saïdia,140.0,3,3,None,39.4903474,-0.3779152,295000.0
Beniferri,Beniferri ,Pobles de l'Oest,113.0,3,1,None,39.4945495,-0.40648190000000006,289285.0
Gran Via,Gran Via ,L'Eixample,136.0,4,3,None,39.4650722,-0.3659044,400000.0
Mestalla,Mestalla ,El Pla del Real,158.0,4,2,None,39.47456705,-0.3581990870182501,450000.0
Arrancapins,Arrancapins ,Extramurs,110.0,3,2,None,39.466506700000004,-0.3855,290000.0
Gran Via,Gran Via ,L'Eixample,135.0,4,2,None,39.4650722,-0.3659044,275000.0
Tormos,Tormos ,La Saïdia,141.0,3,3,None,39.4903474,-0.3779152,295000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,264.0,4,2,None,39.4701544,-0.3323547,450000.0
La Petxina,La Petxina ,Extramurs,150.0,4,2,None,39.47328710000001,-0.39159829999999995,290000.0
Arrancapins,Arrancapins ,Extramurs,91.0,3,2,None,39.466506700000004,-0.3855,215000.0
Arrancapins,Arrancapins ,Extramurs,111.0,2,2,None,39.466506700000004,-0.3855,245000.0
Sant Llorenç,Sant Llorenç ,Rascanya,240.0,4,4,None,39.4927325,-0.3638872,440000.0
Russafa,Russafa ,L'Eixample,96.0,1,1,None,39.4615201,-0.3725595,239900.0
